,Country,State,Incident description,Vehicle model,Mode,Damage description,Injury description,Vehicle status,Fault,Weather,Time of Day,Road Conditions,Driverless,Collision Type,Vehicle type,Date,Time,Google Street View,Latitude,Longitude,near intersection,near crosswalk,near bus-bike lane,near two-way road,near traffic light,near light pole,near stop line,near stop sign,detection applied,Other Parties,Injury,Damage,Validity
357,United States,California,The AV driver stopped while waiting to make a left turn when a GMC Acadia rear-ended the AV.,Toyota Highlander,Conventional,Rear bumper and sensors,No injury,Stationary,Driver of another vehicle,Clear,Daylight,Dry,No,Rear-end,Passenger car,15/01/2022,13:56,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.768362,-122.407812",37.768362,-122.407812,True,True,False,False,False,True,False,False,True,Car  ,No Injury  ,Slight  ,Valid
358,United States,California,The AV was slowing for a right turn when a following cyclist struck the rear right corner of the AV.,Toyota Highlander,Autonomous,Camera bracket,No injury,Moving,Cyclist,Clear,Daylight,Dry,No,Rear-end,Passenger car,31/08/2022,11:30,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.768139,-122.412436",37.768139,-122.412436,False,False,False,True,False,False,False,False,True,Cyclist  ,No Injury  ,Slight  ,Valid
359,United States,California,"The AV had stopped briefly, initially to simulate the pick-up of a ridesharing customer and then to allow oncoming traffic to pass on the narrow street. After the incoming traffic cleared, the AV began to proceed. At the same time, from behind the AV the driver of a Ford F-250 drove into the oncoming lane and began passing the AV. While overtaking the AV, the Ford clipped a sensor of the AV.",Chevrolet Bolt,Autonomous,Radar and fender on front left side,No injury,Moving,Driver of another vehicle,Unknown,Unknown,Unknown,No,Side swipe,Passenger car,15/10/2017,13:33,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.767037,-122.413984",37.767037,-122.413984,False,False,False,False,True,False,False,True,True,Truck  ,No Injury  ,Slight  ,Valid
360,United States,California,"The AV came to a stop at a red light to prepare for a left turn. When the light turned green, the AV proceeded into the intersection. As it did so, a Toyota entered the intersection against a red traffic light at high rate of speed, colliding with the AV.",Jaguar I-Pace,Autonomous,Left side,No injury,Stationary,Driver of another vehicle,Clear,"Night, with street lights",Dry,Yes,Broadside,Passenger car,19/05/2024,3:01,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.768528,-122.415667",37.768528,-122.415667,True,True,False,False,True,True,False,False,True,Car  ,No Injury  ,Severe  ,Valid
361,United States,California,"The AV was approaching the intersection in autonomous mode, the AV driver disengaged autonomous mode before reaching the intersection and then proceeded through a green light. A Honda Civic running a red light entered the intersection and made contact with the AV.",Jaguar I-Pace,Conventional,Front fascia,No injury,Moving,Driver of another vehicle,Clear,Daylight,Dry,No,Head-on,Passenger car,17/01/2022,17:19,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.768473,-122.416737",37.768473,-122.416737,False,True,False,False,False,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
362,United States,California,"The AV began to yield to a car on its left, the AV driver disengaged autonomous mode, and shortly thereafter, a motorcycle Honda CB300F made contact with the AV.",Chevrolet Bolt,Disengagement,Rear left bumper,No injury,Moving,Motorcyclist,Clear,"Night, with street lights",Dry,No,Unknown,Passenger car,14/11/2018,22:29,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.768381,-122.418227",37.768381,-122.418227,False,True,False,False,False,False,False,False,True,Motorcycle  ,No Injury  ,Slight  ,Valid
363,United States,California,The AV stopped to yield for an oncoming vehicle when a Chevrolet Silverado traveling behind made contact with the AV.,Chevrolet Bolt,Autonomous,Rear bumper,"The AV driver reported a minor injury, but emergency services were not called",Moving,Driver of another vehicle,Clear,Daylight,Unknown,No,Unknown,Passenger car,20/04/2021,12:37,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.766999,-122.415573",37.766999,-122.415573,True,True,False,True,True,False,False,False,True,Truck  ,Slight  ,Slight  ,Valid
364,United States,California,The AV driver stopped to yield to makde a left turn when a Ford van made contact with the AV from behind.,Chevrolet Bolt,Conventional,Rear bumper,The AV driver and AV operator reported minor injuries the day after the incident,Stationary,Driver of another vehicle,Clear,Daylight,Dry,No,Unknown,Passenger car,29/03/2021,9:22,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.766992,-122.415529",37.766992,-122.415529,True,True,False,True,True,False,False,False,True,Truck  ,Slight  ,Slight  ,Valid
365,United States,California,"The AV, in the right of two lanes, was traversing the intersection, slightly ahead in the left lane next to the AV, a vehicle drifted into the AV's lane. The AV responded by decelerating, and was rear-ended by a Honda Accord.",Chevrolet Bolt,Autonomous,"Small, deep scratch on the rear bumper",No injury,Moving,Driver of another vehicle,Unknown,Unknown,Unknown,No,Rear-end,Passenger car,06/10/2017,2:35,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.768137,-122.422196",37.768137,-122.422196,True,True,False,False,True,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
366,United States,California,"The AV was traveling straight when a Toyota Yaris began to change into the AV's lane. The AV driver disengaged autonomous mode, and shortly thereafter, the Toyota made contact with the right front corner of the AV.",Chevrolet Bolt,Disengagement,Front right fender,No injury,Moving,Driver of another vehicle,Clear,"Night, with street lights",Dry,No,Unknown,Passenger car,14/07/2019,23:02,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.768143,-122.422275",37.768143,-122.422275,True,True,False,False,True,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
367,United States,California,"The AV driver was moving slowly with traffic, when a vehicle merged in front of the AV and in doing so made contact with the AV's front left sensor. The other vehicle did not stop.",Chevrolet Bolt,Conventional,Plastic casing of the front left sensor,No injury,Moving,Driver of another vehicle,Unknown,Unknown,Unknown,No,Side swipe,Passenger car,15/02/2018,8:45,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.768031,-122.424152",37.768031,-122.424152,True,True,False,False,True,True,False,False,True,Car  ,No Injury  ,Slight  ,Valid
368,United States,California,"The AV came to a stop behind a double-parked vehicle in the right lane. Shortly after coming to a stop, a van approached from behind and made contact with the AV. The van left the scene.",Jaguar I-Pace,Autonomous,Rear bumper,No injury,Stationary,Driver of another vehicle,Cloudy,Daylight,Dry,No,Rear-end,Passenger car,24/08/2022,18:04,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.766501,-122.423151",37.766501,-122.423151,False,False,False,False,False,False,False,False,True,Van  ,No Injury  ,Slight  ,Valid
369,United States,California,The AV was proceeding on exit ramp in the leftmost lane and entered the slip lane when it came to a stop for a red light at the intersection. A Honda LX which was following the AV rear-ended the AV.,Jaguar I-Pace,Autonomous,Rear bumper,No injury,Stationary,Driver of another vehicle,Clear,"Night, with street lights",Dry,No,Rear-end,Passenger car,29/09/2023,21:00,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.715592,-122.399077",37.715592,-122.399077,False,True,False,True,True,True,False,False,True,Car  ,No Injury  ,Slight  ,Valid
370,United States,California,The AV was traveling on interstate when a raccoon ran into the roadway from the left side of the highway in front of the AV. The AV driver disengaged autonomous mode shortly before the AV hit the raccoon.,Jaguar I-Pace,Disengagement,Front left corner,A raccoon was killed,Moving,AV technology,Clear,"Night, without street lights",Dry,No,Hit object,Passenger car,07/05/2024,23:15,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.710028,-122.465806",37.710028,-122.465806,False,False,False,False,True,False,False,False,True,Other  ,Fatality  ,Slight  ,Valid
371,United States,California,The AV driver was slowing in bumper-to-bumper traffic when a Nissan Altima rear-ended the AV.,Toyota Highlander,Conventional,No damage,No injury,Moving,Driver of another vehicle,Clear,Daylight,Dry,No,Rear-end,Passenger car,15/08/2023,8:45,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.711418,-122.462095",37.711418,-122.462095,False,True,False,True,False,True,False,False,True,Car  ,No Injury  ,No Damage  ,Valid
372,United States,California,"The AV yielded to another vehicle that encroached into the AV's lane from the right adjacent lane, and shortly thereafter, a Lexus made contact with the rear bumper of the AV.",Chevrolet Bolt,Autonomous,Rear impact bar and a radar mounting bracket,No injury,Moving,Driver of another vehicle,Clear,"Night, with street lights",Dry,No,Unknown,Passenger car,08/02/2020,21:15,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.708948,-122.452994",37.708948,-122.452994,False,False,False,True,True,True,True,False,True,Car  ,No Injury  ,Slight  ,Valid
373,United States,California,"While the AV was parked parallel to the curb on the street, a Toyota Tacoma in front of the AV made contact with the front bumper of the AV while reversing out of its parkings spot.",Chevrolet Bolt,Conventional,Front right fascia,No injury,Stationary,Driver of another vehicle,Clear,Daylight,Dry,No,Unknown,Passenger car,03/08/2020,15:52,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.713946,-122.452469",37.713946,-122.452469,True,True,False,True,False,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
374,United States,California,"The AV was traveling at 18,8 mph upon coming to the intersection on a green light. As the AV entered the intersection, an Audi A5 made a prohibited left turn from the righmost lane. The AV hard braked prior to the AV driver disengaged autonomous mode and continued to hard brake while steering away from the approaching vehicle but, shortly therafter, the Audi made contact with the AV. The AV was traveling 11,4 mph at the time of contact.",Chevrolet Bolt,Disengagement,Front right bumper,No injury,Moving,Driver of another vehicle,Clear,Daylight,Dry,No,Broadside,Passenger car,12/11/2021,16:48,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.723502,-122.454116",37.723502,-122.454116,True,True,False,False,True,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
375,United States,California,"The AV entered the intersection on a green light when a Honda Civic initiated an unprotected left turn in the intersection. The AV hard braked but, shortly thereafter, the Honda made contact with the AV.",Chevrolet Bolt,Autonomous,Rear left bumper,No injury,Moving,Driver of another vehicle,Clear,Daylight,Dry,No,Side swipe,Passenger car,20/11/2021,14:05,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.718969,-122.443702",37.718969,-122.443702,True,True,False,False,True,True,False,False,True,Car  ,No Injury  ,Slight  ,Valid
376,United States,California,The AV driver was exiting a parking lot and turning right when made contact with the left rear bumper of a parked GMC Truck.,Chevrolet Bolt,Conventional,Rear right quarter panel and door,No injury,Moving,In-vehicle AV driver,Clear,Daylight,Dry,No,Unknown,Passenger car,08/10/2020,13:07,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.718958,-122.439258",37.718958,-122.439258,False,True,False,False,False,False,False,False,True,Truck  ,No Injury  ,Slight  ,Valid
377,United States,California,The AV driver was reversing when the rear bumper made contact with a stationary and unoccupied Honda Civic.,Toyota Highlander,Conventional,Rear bumper,No injury,Moving,In-vehicle AV driver,Unknown,Daylight,Dry,No,Rear-end,Passenger car,10/08/2018,16:37,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.716540,-122.431081",37.71654,-122.431081,False,True,False,False,False,False,True,False,True,Car  ,No Injury  ,Slight  ,Valid
378,United States,California,"The AV navigated around a double-parked vehicle stopped in the right lane. After re-entering the right lane, the AV came to a complete stop behind a Kia Optima, at which time the AV driver disengaged autonomous mode. The Kia then reversed into the AV.",Jaguar I-Pace,Disengagement,Front bumper,No injury,Stationary,Driver of another vehicle,Clear,Dusk,Dry,No,Unknown,Passenger car,07/10/2021,18:38,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.727360,-122.432708",37.72736,-122.432708,False,False,False,True,False,True,False,False,True,Car  ,No Injury  ,Slight  ,Valid
379,United States,California,"After making a right turn, the AV driver pulled over to the right shoulder while waiting for emergency vehicles to pass. A moment later, a passenger vehicle turned right into the oncoming traffic lane and swerved into the driver door of the AV.",Jaguar I-Pace,Conventional,Left side,The driver of the other vehicle was transported by first reponders with injuries,Stationary,Driver of another vehicle,Clear,"Night, with street lights",Dry,No,Broadside,Passenger car,10/02/2022,2:07,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.728645,-122.431121",37.728645,-122.431121,True,True,False,False,True,False,False,False,True,Car  ,Severe  ,Slight  ,Valid
